dateTime,gustPeak,humidity,precipitation,qfePressure,qffPressure,qnhPressure,sunshine,temperature,windDirection,windSpeed
2018-04-08 05:00:00,13.0,69,0.0,971.4,1009.0,1008.8,0.0,10.3,105,7.2
2018-04-08 05:10:00,10.4,69,0.0,971.4,1009.0,1008.8,0.0,10.1,110,5.8
2018-04-08 05:20:00,7.6,70,0.0,971.4,1009.1,1008.8,0.0,9.9,117,4.0
2018-04-08 05:30:00,8.6,69,0.0,971.5,1009.2,1008.9,0.0,10.1,121,4.7
2018-04-08 05:40:00,10.4,71,0.0,971.4,1009.1,1008.8,0.0,9.9,111,5.0
2018-04-08 05:50:00,12.2,71,0.0,971.4,1009.0,1008.8,0.0,10.2,104,6.8
2018-04-08 06:00:00,10.1,71,0.0,971.4,1009.0,1008.8,0.0,10.4,108,5.4
2018-04-08 06:10:00,8.6,69,0.0,971.4,1009.0,1008.8,1.0,10.7,122,4.0
2018-04-08 06:20:00,15.8,66,0.0,971.4,1008.9,1008.8,10.0,11.1,96,8.3
2018-04-08 06:40:00,17.6,63,0.0,971.3,1008.7,1008.7,10.0,11.9,94,9.7
2018-04-08 06:50:00,16.2,61,0.0,971.2,1008.5,1008.6,10.0,12.4,93,10.1
2018-04-08 07:00:00,18.7,59,0.0,971.1,1008.3,1008.5,10.0,12.9,89,9.4
2018-04-08 07:10:00,28.1,57,0.0,971.0,1008.2,1008.4,10.0,13.3,89,12.2
2018-04-08 07:20:00,23.4,55,0.0,970.9,1008.0,1008.3,10.0,13.9,85,13.7
2018-04-08 07:20:00,23.4,55,0.0,970.9,1008.0,1008.3,10.0,13.9,85,13.7
2018-04-08 07:30:00,18.4,55,0.0,970.9,1008.0,1008.3,10.0,14.1,94,11.5
2018-04-08 07:40:00,20.2,53,0.0,971.0,1007.9,1008.4,10.0,15.1,92,9.4
2018-04-08 07:50:00,27.4,50,0.0,970.9,1007.8,1008.3,10.0,15.5,86,16.2
2018-04-08 08:00:00,27.7,49,0.0,970.9,1007.7,1008.3,10.0,15.9,94,13.7
2018-04-08 08:10:00,25.6,46,0.0,970.8,1007.6,1008.2,10.0,16.4,83,14.4
2018-04-08 08:20:00,18.0,45,0.0,970.8,1007.4,1008.2,10.0,17.6,86,11.9
2018-04-08 08:30:00,23.0,42,0.0,970.8,1007.4,1008.2,10.0,17.7,65,14.0
2018-04-08 08:40:00,23.4,41,0.0,970.8,1007.3,1008.2,10.0,18.0,72,13.7
2018-04-08 08:50:00,23.8,41,0.0,970.8,1007.3,1008.2,10.0,18.2,70,11.9
2018-04-08 09:00:00,28.1,38,0.0,970.6,1007.0,1008.0,10.0,19.0,73,15.8
2018-04-08 09:10:00,25.9,37,0.0,970.6,1007.0,1008.0,10.0,19.1,71,15.5
2018-04-08 09:20:00,24.1,36,0.0,970.6,1007.0,1008.0,10.0,19.3,82,13.7
2018-04-08 09:30:00,21.2,36,0.0,970.5,1006.7,1007.9,10.0,20.3,81,10.8
2018-04-08 09:40:00,19.1,36,0.0,970.4,1006.6,1007.8,10.0,20.4,78,10.8
2018-04-08 09:50:00,20.2,34,0.0,970.3,1006.5,1007.7,10.0,20.7,69,9.7
2018-04-08 10:00:00,18.7,33,0.0,970.2,1006.3,1007.6,10.0,20.8,72,9.4
2018-04-08 10:10:00,16.2,32,0.0,970.2,1006.4,1007.6,10.0,20.6,61,9.7
2018-04-08 10:20:00,14.0,32,0.0,970.0,1006.1,1007.4,10.0,21.0,44,7.2
2018-04-08 10:30:00,14.8,32,0.0,969.9,1006.0,1007.3,10.0,21.1,59,7.9
2018-04-08 10:40:00,13.0,32,0.0,969.9,1005.9,1007.3,10.0,21.6,39,6.8
2018-04-08 10:50:00,13.7,32,0.0,969.8,1005.7,1007.2,10.0,22.3,38,6.1
2018-04-08 11:00:00,14.4,33,0.0,969.6,1005.5,1007.0,9.0,22.4,38,7.6
2018-04-08 11:10:00,13.0,32,0.0,969.5,1005.4,1006.9,9.0,22.2,31,6.8
2018-04-08 11:20:00,11.2,33,0.0,969.3,1005.3,1006.7,8.0,22.0,21,6.5
2018-04-08 11:30:00,10.8,30,0.0,969.2,1005.2,1006.6,0.0,21.7,53,5.4
2018-04-08 11:40:00,13.7,30,0.0,969.1,1005.1,1006.5,0.0,21.9,73,7.2
2018-04-08 11:50:00,7.9,31,0.0,968.9,1004.8,1006.3,0.0,22.0,49,4.3
2018-04-08 12:00:00,9.7,33,0.0,968.8,1004.7,1006.2,0.0,22.5,44,3.6
2018-04-08 12:10:00,14.4,34,0.0,968.7,1004.5,1006.1,0.0,23.0,92,6.8
2018-04-08 12:20:00,13.7,29,0.0,968.6,1004.5,1006.0,2.0,22.6,71,5.4
2018-04-08 12:30:00,6.8,31,0.0,968.5,1004.3,1005.9,10.0,22.7,127,3.6
2018-04-08 12:40:00,14.4,28,0.0,968.4,1004.0,1005.7,10.0,24.3,71,5.8
2018-04-08 12:50:00,22.0,30,0.0,968.3,1003.9,1005.6,10.0,24.3,75,10.4
2018-04-08 13:00:00,20.2,31,0.0,968.2,1003.8,1005.5,10.0,24.2,65,9.0
2018-04-08 13:10:00,20.5,30,0.0,968.2,1003.8,1005.5,10.0,24.4,70,9.7
2018-04-08 13:20:00,19.8,30,0.0,968.1,1003.7,1005.4,10.0,24.5,66,11.5
2018-04-08 13:30:00,23.8,30,0.0,968.0,1003.6,1005.3,10.0,24.3,68,9.0
2018-04-08 13:40:00,22.7,29,0.0,968.0,1003.6,1005.3,10.0,24.4,81,9.0
2018-04-08 13:50:00,22.7,29,0.0,967.9,1003.5,1005.2,10.0,24.2,88,11.2
2018-04-08 14:00:00,19.1,28,0.0,967.7,1003.3,1005.0,10.0,24.1,65,10.8
2018-04-08 14:10:00,16.6,28,0.0,967.5,1003.1,1004.8,10.0,24.6,85,7.6
2018-04-08 14:20:00,20.9,26,0.0,967.4,1003.0,1004.7,10.0,24.4,98,10.4
2018-04-08 14:30:00,26.3,25,0.0,967.3,1002.8,1004.6,10.0,24.8,92,14.4
2018-04-08 14:50:00,32.4,24,0.0,967.2,1002.7,1004.5,10.0,24.7,92,16.6
2018-04-08 14:50:00,32.4,24,0.0,967.2,1002.7,1004.5,10.0,24.7,92,16.6
2018-04-08 15:00:00,43.2,24,0.0,967.2,1002.7,1004.5,10.0,24.7,91,21.2
2018-04-08 15:20:00,33.5,24,0.0,967.1,1002.7,1004.4,10.0,24.4,81,19.4
2018-04-08 15:30:00,34.2,24,0.0,967.1,1002.7,1004.4,10.0,24.4,83,18.7
2018-04-08 15:40:00,29.2,23,0.0,967.1,1002.7,1004.4,9.0,24.2,92,14.8
2018-04-08 15:50:00,23.8,24,0.0,967.2,1002.8,1004.5,10.0,24.3,77,11.5
2018-04-08 16:00:00,25.6,24,0.0,967.2,1002.8,1004.5,1.0,23.8,66,12.2
2018-04-08 16:00:00,25.6,24,0.0,967.2,1002.8,1004.5,1.0,23.8,66,12.2
2018-04-08 16:20:00,17.3,26,0.0,967.2,1002.9,1004.5,0.0,23.4,59,6.8
2018-04-08 16:30:00,13.0,35,0.0,967.4,1003.2,1004.7,0.0,22.6,3,4.7
2018-04-08 16:40:00,9.4,35,0.0,967.4,1003.2,1004.7,0.0,22.5,8,5.0
2018-04-08 16:50:00,13.3,37,0.0,967.5,1003.4,1004.8,0.0,22.1,360,3.2
2018-04-08 17:00:00,9.0,36,0.0,967.6,1003.4,1004.9,0.0,22.5,349,4.0
2018-04-08 17:10:00,12.6,38,0.0,967.6,1003.5,1004.9,0.0,21.7,353,6.8
2018-04-08 17:20:00,10.8,37,0.0,967.7,1003.6,1005.0,0.0,22.0,1,6.1
2018-04-08 17:30:00,5.0,40,0.0,967.7,1003.7,1005.0,0.0,21.1,31,2.2
2018-04-08 17:40:00,10.1,41,0.0,967.7,1003.7,1005.0,0.0,20.9,16,3.6
2018-04-08 17:50:00,6.8,41,0.0,967.7,1003.7,1005.0,0.0,21.0,22,2.9
2018-04-08 17:50:00,6.8,41,0.0,967.7,1003.7,1005.0,0.0,21.0,22,2.9
2018-04-08 18:00:00,5.8,41,0.0,967.7,1003.8,1005.0,0.0,20.7,9,2.2
2018-04-08 18:10:00,7.2,40,0.0,967.8,1003.8,1005.1,0.0,21.0,344,4.0
2018-04-08 18:20:00,7.9,41,0.0,967.8,1003.9,1005.1,0.0,20.8,314,4.3
2018-04-08 18:30:00,,,,,,,,,,
2018-04-08 18:40:00,,,,,,,,,,
2018-04-08 18:50:00,,,,,,,,,,
2018-04-08 19:00:00,,,,,,,,,,
2018-04-08 19:10:00,,,,,,,,,,
2018-04-08 19:20:00,,,,,,,,,,
2018-04-08 19:30:00,,,,,,,,,,
2018-04-08 19:40:00,,,,,,,,,,
2018-04-08 19:50:00,,,,,,,,,,
2018-04-08 20:00:00,19.1,49,0.0,968.5,1005.1,1005.9,0.0,17.2,230,10.4
2018-04-08 20:10:00,19.1,51,0.0,968.5,1005.1,1005.9,0.0,16.6,221,9.0
2018-04-08 20:20:00,15.5,54,0.0,968.5,1005.2,1005.9,0.0,15.9,189,9.4
2018-04-08 20:30:00,11.9,53,0.0,968.5,1005.2,1005.9,0.0,16.1,173,6.5
2018-04-08 20:40:00,11.2,51,0.0,968.6,1005.3,1006.0,0.0,16.4,167,6.5
2018-04-08 20:50:00,16.6,55,0.0,968.6,1005.4,1006.0,0.0,15.6,197,11.5
2018-04-08 21:00:00,14.8,55,0.0,968.5,1005.3,1005.9,0.0,15.4,214,9.4
2018-04-08 21:10:00,15.5,58,0.0,968.5,1005.4,1005.9,0.0,14.6,208,8.6
2018-04-08 21:20:00,11.5,57,0.0,968.5,1005.4,1005.9,0.0,14.8,198,7.9
2018-04-08 21:30:00,13.0,58,0.0,968.6,1005.5,1006.0,0.0,14.5,207,9.0
2018-04-08 21:40:00,13.7,58,0.0,968.6,1005.5,1006.0,0.0,14.6,207,9.4
2018-04-08 21:50:00,10.1,52,0.0,968.5,1005.2,1005.9,0.0,15.9,218,5.4
2018-04-08 22:00:00,5.0,56,0.0,968.4,1005.3,1005.7,0.0,14.7,199,3.6
2018-04-08 22:10:00,5.8,56,0.0,968.6,1005.5,1006.0,0.0,14.7,190,4.0
2018-04-08 22:20:00,5.0,63,0.0,968.7,1005.8,1006.1,0.0,13.1,186,3.6
2018-04-08 22:30:00,4.3,68,0.0,968.7,1006.0,1006.1,0.0,11.9,120,2.5
2018-04-08 22:40:00,7.2,58,0.0,968.6,1005.6,1006.0,0.0,14.3,131,3.2
2018-04-08 22:50:00,5.4,61,0.0,968.6,1005.7,1006.0,0.0,13.6,131,2.5
2018-04-08 23:10:00,8.3,61,0.0,968.8,1005.8,1006.2,0.0,14.0,89,5.8
2018-04-08 23:20:00,15.5,62,0.0,968.8,1005.9,1006.2,0.0,13.7,100,7.6
2018-04-08 23:30:00,10.1,64,0.0,968.9,1006.0,1006.3,0.0,13.5,104,6.5
2018-04-08 23:40:00,12.6,65,0.0,969.0,1006.1,1006.4,0.0,13.5,101,7.2
2018-04-08 23:40:00,12.6,65,0.0,969.0,1006.1,1006.4,0.0,13.5,101,7.2
2018-04-09 00:00:00,12.6,66,0.0,968.6,1005.7,1006.0,0.0,13.1,96,7.6
2018-04-09 00:10:00,12.2,67,0.0,968.6,1005.7,1006.0,0.0,13.1,104,7.6
2018-04-09 00:20:00,10.4,65,0.0,968.5,1005.6,1005.9,0.0,13.3,106,6.5
2018-04-09 00:30:00,8.3,66,0.0,968.5,1005.6,1005.9,0.0,13.0,100,5.8
2018-04-09 00:40:00,9.4,69,0.0,968.4,1005.6,1005.7,0.0,12.5,97,4.0
2018-04-09 00:50:00,9.0,68,0.0,968.3,1005.5,1005.6,0.0,12.7,118,4.0
2018-04-09 01:00:00,5.4,71,0.0,968.2,1005.4,1005.5,0.0,12.1,127,2.9
2018-04-09 01:10:00,10.4,70,0.0,968.3,1005.5,1005.6,0.0,12.2,104,5.4
2018-04-09 01:20:00,12.6,68,0.0,968.2,1005.4,1005.5,0.0,12.6,97,7.2
2018-04-09 01:30:00,14.0,67,0.0,968.0,1005.2,1005.3,0.0,12.7,103,8.3
2018-04-09 01:40:00,15.5,67,0.0,968.1,1005.3,1005.4,0.0,12.6,104,9.7
2018-04-09 01:50:00,16.9,65,0.0,968.0,1005.2,1005.3,0.0,12.6,103,10.1
2018-04-09 02:00:00,18.4,66,0.0,967.8,1005.0,1005.1,0.0,12.5,100,10.8
2018-04-09 02:10:00,14.0,63,0.0,967.8,1005.0,1005.1,0.0,12.6,108,8.3
2018-04-09 02:20:00,10.8,63,0.0,967.9,1005.1,1005.2,0.0,12.5,104,6.5
2018-04-09 02:30:00,9.7,62,0.0,967.9,1005.0,1005.2,0.0,12.9,122,4.7
2018-04-09 02:40:00,5.0,73,0.0,967.7,1005.1,1005.0,0.0,11.1,117,1.8
2018-04-09 02:50:00,3.6,72,0.0,967.7,1005.0,1005.0,0.0,11.3,161,2.2
2018-04-09 03:00:00,6.8,69,0.0,967.7,1005.0,1005.0,0.0,11.8,98,3.2
2018-04-09 03:10:00,9.7,71,0.0,967.8,1005.1,1005.1,0.0,11.5,106,5.8
2018-04-09 03:20:00,7.2,70,0.0,967.9,1005.2,1005.2,0.0,11.6,120,3.6
2018-04-09 03:30:00,8.3,71,0.0,967.9,1005.2,1005.2,0.0,11.5,103,3.6
2018-04-09 03:40:00,7.6,73,0.0,967.7,1005.0,1005.0,0.0,11.3,102,4.3
2018-04-09 03:50:00,10.1,72,0.0,967.6,1004.9,1004.9,0.0,11.3,101,5.0
2018-04-09 04:00:00,12.6,67,0.0,967.6,1004.9,1004.9,0.0,11.6,97,7.2
2018-04-09 04:10:00,10.8,68,0.0,967.7,1005.0,1005.0,0.0,11.5,103,5.8
2018-04-09 04:20:00,11.2,67,0.0,967.8,1005.1,1005.1,0.0,11.6,107,6.8
2018-04-09 04:30:00,14.0,66,0.0,967.8,1005.1,1005.1,0.0,11.8,97,7.6
2018-04-09 04:40:00,15.1,66,0.0,967.8,1005.1,1005.1,0.0,11.8,99,6.5
2018-04-09 04:50:00,16.2,64,0.0,967.9,1005.2,1005.2,0.0,11.9,107,9.0
2018-04-09 05:00:00,14.4,64,0.0,967.9,1005.2,1005.2,0.0,11.9,93,8.3
2018-04-09 05:10:00,11.5,64,0.0,967.8,1005.1,1005.1,0.0,11.8,91,6.5
2018-04-09 05:20:00,4.3,69,0.0,967.8,1005.2,1005.1,0.0,11.2,149,1.4
2018-04-09 05:30:00,4.3,67,0.0,967.9,1005.2,1005.2,0.0,11.6,165,1.8
2018-04-09 05:40:00,6.1,65,0.0,967.9,1005.2,1005.2,0.0,11.8,117,2.5
2018-04-09 05:40:00,6.1,65,0.0,967.9,1005.2,1005.2,0.0,11.8,117,2.5
2018-04-09 05:50:00,6.1,67,0.0,967.9,1005.2,1005.2,0.0,11.7,110,4.0
2018-04-09 06:00:00,5.0,70,0.0,967.9,1005.2,1005.2,0.0,11.6,109,3.2
2018-04-09 06:10:00,8.6,71,0.0,968.2,1005.5,1005.5,0.0,11.6,111,5.4
2018-04-09 06:20:00,8.3,72,0.0,968.2,1005.5,1005.5,0.0,11.6,127,3.2
2018-04-09 06:30:00,6.8,71,0.0,968.1,1005.4,1005.4,0.0,11.9,147,3.6
2018-04-09 06:40:00,3.6,75,0.0,968.0,1005.3,1005.3,0.0,11.7,145,1.8
2018-04-09 06:50:00,5.0,69,0.0,968.0,1005.2,1005.3,0.0,12.4,121,2.5
2018-04-09 07:00:00,10.1,65,0.0,967.8,1005.0,1005.1,0.0,12.5,74,3.6
2018-04-09 07:10:00,10.1,64,0.0,967.8,1004.9,1005.1,0.0,12.7,97,6.1
2018-04-09 07:20:00,8.3,61,0.0,967.9,1005.0,1005.2,0.0,13.0,116,4.3
2018-04-09 07:30:00,6.8,61,0.0,968.0,1005.1,1005.3,0.0,13.3,112,2.9
2018-04-09 07:40:00,5.0,61,0.0,968.1,1005.2,1005.4,0.0,13.4,131,2.5
2018-04-09 07:50:00,5.8,63,0.0,968.2,1005.2,1005.5,0.0,13.8,126,3.2
2018-04-09 08:00:00,5.0,62,0.0,968.1,1005.1,1005.4,0.0,13.9,66,2.5
2018-04-09 08:10:00,2.2,62,0.0,968.0,1005.0,1005.3,0.0,13.9,79,1.1
2018-04-09 08:20:00,4.7,60,0.0,968.0,1004.9,1005.3,0.0,14.3,58,2.2
2018-04-09 08:30:00,5.4,59,0.0,968.0,1004.9,1005.3,0.0,14.4,83,3.2
2018-04-09 08:40:00,4.0,57,0.0,968.0,1004.9,1005.3,0.0,14.9,112,2.2
2018-04-09 08:50:00,5.0,57,0.0,967.9,1004.7,1005.2,0.0,15.1,79,2.2
2018-04-09 09:00:00,6.5,55,0.0,968.0,1004.8,1005.3,0.0,15.2,87,3.2
2018-04-09 09:20:00,5.4,57,0.0,968.0,1004.8,1005.3,0.0,15.5,126,2.2
2018-04-09 09:30:00,4.3,54,0.0,967.9,1004.7,1005.2,0.0,15.5,107,1.4
2018-04-09 09:40:00,3.6,54,0.0,967.8,1004.5,1005.1,0.0,15.7,33,1.8
2018-04-09 09:50:00,6.1,54,0.0,967.9,1004.5,1005.2,0.0,16.4,60,2.2
2018-04-09 10:00:00,9.4,53,0.0,967.9,1004.5,1005.2,9.0,16.9,2,5.0
2018-04-09 10:10:00,6.5,53,0.0,967.8,1004.4,1005.1,2.0,16.4,94,2.2
2018-04-09 10:20:00,5.0,57,0.0,967.9,1004.5,1005.2,0.0,16.7,198,2.2
2018-04-09 10:30:00,7.9,53,0.0,968.0,1004.6,1005.3,1.0,16.6,304,4.7
2018-04-09 10:40:00,7.2,55,0.0,967.9,1004.5,1005.2,0.0,17.1,151,2.5
2018-04-09 10:50:00,11.2,52,0.0,967.8,1004.4,1005.1,7.0,17.1,313,4.3
2018-04-09 11:00:00,7.9,52,0.0,967.8,1004.3,1005.1,10.0,17.4,317,3.6
2018-04-09 11:10:00,14.0,52,0.0,967.8,1004.3,1005.1,5.0,17.3,351,5.4
2018-04-09 11:20:00,6.8,51,0.0,967.6,1004.0,1004.9,3.0,18.1,66,3.2
2018-04-09 11:30:00,9.7,52,0.0,967.5,1004.0,1004.8,8.0,17.7,320,3.2
2018-04-09 11:40:00,9.4,52,0.0,967.4,1003.7,1004.7,7.0,18.9,360,4.0
2018-04-09 11:40:00,9.4,52,0.0,967.4,1003.7,1004.7,7.0,18.9,360,4.0
2018-04-09 11:50:00,13.3,51,0.0,967.4,1003.7,1004.7,9.0,18.9,318,7.2
2018-04-09 12:00:00,10.4,54,0.0,967.4,1003.7,1004.7,8.0,19.0,258,2.9
2018-04-09 12:10:00,12.6,53,0.0,967.4,1003.7,1004.7,10.0,18.7,343,5.8
2018-04-09 12:20:00,15.8,52,0.0,967.2,1003.5,1004.5,9.0,18.6,40,4.7
2018-04-09 12:30:00,10.8,49,0.0,967.1,1003.3,1004.4,8.0,19.5,57,4.7
2018-04-09 12:40:00,11.9,50,0.0,967.1,1003.3,1004.4,7.0,19.7,63,6.1
2018-04-09 12:50:00,8.6,50,0.0,967.1,1003.4,1004.4,3.0,18.9,336,4.7
2018-04-09 13:00:00,18.0,50,0.0,967.0,1003.2,1004.3,8.0,19.7,333,7.6
2018-04-09 13:10:00,12.6,50,0.0,966.9,1003.1,1004.2,2.0,19.3,359,6.1
2018-04-09 13:20:00,10.1,49,0.0,966.8,1003.0,1004.1,2.0,19.6,356,4.3
2018-04-09 13:30:00,11.2,49,0.0,966.7,1002.8,1004.0,3.0,19.9,44,3.6
2018-04-09 13:40:00,14.8,49,0.0,966.6,1002.8,1003.9,0.0,19.4,308,6.8
2018-04-09 13:50:00,22.0,49,0.0,966.6,1002.8,1003.9,0.0,19.1,307,10.4
2018-04-09 14:00:00,24.1,51,0.0,966.6,1002.9,1003.9,0.0,18.8,311,14.8
2018-04-09 14:20:00,29.2,51,0.0,966.6,1002.9,1003.9,0.0,18.5,292,11.9
2018-04-09 14:30:00,28.4,53,0.0,966.5,1002.8,1003.8,0.0,18.4,301,13.3
2018-04-09 14:40:00,19.1,53,0.0,966.5,1002.8,1003.8,0.0,18.3,296,9.4
2018-04-09 14:50:00,21.2,53,0.0,966.6,1003.0,1003.9,0.0,18.1,291,11.2
2018-04-09 15:00:00,21.2,52,0.0,966.7,1003.1,1004.0,0.0,17.8,288,12.2
2018-04-09 15:10:00,24.5,53,0.0,966.7,1003.1,1004.0,0.0,17.9,299,11.9
2018-04-09 15:20:00,15.8,52,0.0,966.7,1003.1,1004.0,8.0,18.2,296,8.6
2018-04-09 15:30:00,21.6,53,0.0,966.8,1003.2,1004.1,6.0,18.0,278,11.2
2018-04-09 15:40:00,20.5,53,0.0,966.8,1003.2,1004.1,0.0,17.8,283,10.1
2018-04-09 15:50:00,24.1,55,0.0,966.9,1003.4,1004.2,0.0,17.5,281,9.0
2018-04-09 16:00:00,19.1,56,0.0,966.9,1003.4,1004.2,0.0,17.2,290,8.3
2018-04-09 16:10:00,17.3,56,0.0,966.9,1003.4,1004.2,0.0,17.0,271,8.6
2018-04-09 16:20:00,19.1,61,0.0,967.1,1003.7,1004.4,0.0,16.3,251,9.7
2018-04-09 16:30:00,12.6,61,0.0,967.1,1003.7,1004.4,0.0,16.3,268,5.8
2018-04-09 16:40:00,14.4,63,0.0,967.2,1003.9,1004.5,0.0,16.1,272,6.5
2018-04-09 16:50:00,12.6,66,0.0,967.3,1004.0,1004.6,0.0,15.8,238,7.2
2018-04-09 17:00:00,11.5,68,0.0,967.4,1004.2,1004.7,0.0,15.4,222,6.5
2018-04-09 17:10:00,10.4,70,0.0,967.5,1004.3,1004.8,0.0,15.1,200,6.1
2018-04-09 17:20:00,11.9,71,0.0,967.6,1004.4,1004.9,0.0,15.0,194,8.6
2018-04-09 17:30:00,12.2,73,0.0,967.6,1004.5,1004.9,0.0,14.7,199,8.3
2018-04-09 17:40:00,14.4,69,0.0,967.6,1004.4,1004.9,0.0,14.9,199,9.4
2018-04-09 17:50:00,14.0,67,0.0,967.7,1004.5,1005.0,0.0,15.2,214,9.7
2018-04-09 18:00:00,13.0,65,0.0,967.7,1004.5,1005.0,0.0,15.4,256,6.8
2018-04-09 18:10:00,12.6,65,0.0,967.6,1004.4,1004.9,0.0,15.4,270,7.6
2018-04-09 18:20:00,15.5,64,0.0,967.9,1004.7,1005.2,0.0,15.3,251,6.8
2018-04-09 18:30:00,7.6,64,0.0,968.2,1005.0,1005.5,0.0,15.1,253,3.6
2018-04-09 18:40:00,9.0,63,0.0,968.3,1005.2,1005.6,0.0,15.0,249,2.9
2018-04-09 18:50:00,6.1,62,0.0,968.4,1005.2,1005.7,0.0,15.2,215,1.8
2018-04-09 19:00:00,10.4,64,0.0,968.5,1005.4,1005.9,0.0,14.9,263,4.7
2018-04-09 19:00:00,10.4,64,0.0,968.5,1005.4,1005.9,0.0,14.9,263,4.7
2018-04-09 19:10:00,11.9,67,0.0,968.6,1005.5,1006.0,0.0,14.5,273,4.0
2018-04-09 19:20:00,17.3,68,0.0,968.5,1005.4,1005.9,0.0,14.4,283,7.2
2018-04-09 19:30:00,10.4,71,0.0,968.4,1005.4,1005.7,0.0,14.1,287,4.7
2018-04-09 19:40:00,11.5,71,0.0,968.3,1005.3,1005.6,0.0,14.0,271,5.8
2018-04-09 19:50:00,9.7,73,0.0,968.2,1005.2,1005.5,0.0,13.7,267,5.8
2018-04-09 20:00:00,11.9,72,0.0,968.2,1005.2,1005.5,0.0,13.7,254,5.8
2018-04-09 20:10:00,10.1,73,0.0,968.1,1005.1,1005.4,0.0,13.6,253,5.8
2018-04-09 20:20:00,18.0,74,0.0,968.1,1005.2,1005.4,0.0,13.4,257,6.5
2018-04-09 20:30:00,13.7,73,0.0,968.1,1005.2,1005.4,0.0,13.5,263,6.1
2018-04-09 20:40:00,12.2,73,0.0,968.1,1005.2,1005.4,0.0,13.5,257,7.2
2018-04-09 20:50:00,6.8,74,0.0,968.1,1005.2,1005.4,0.0,13.2,255,2.9
2018-04-09 21:00:00,6.5,76,0.0,968.1,1005.2,1005.4,0.0,13.0,246,3.6
2018-04-09 21:10:00,10.4,75,0.0,968.1,1005.2,1005.4,0.0,13.1,238,4.0
2018-04-09 21:20:00,10.1,78,0.0,968.1,1005.3,1005.4,0.0,12.7,215,6.1
2018-04-09 21:30:00,7.6,76,0.0,968.0,1005.1,1005.3,0.0,13.0,249,4.3
2018-04-09 21:40:00,3.6,78,0.0,967.9,1005.1,1005.2,0.0,12.7,269,1.1
2018-04-09 21:50:00,2.9,78,0.0,967.9,1005.1,1005.2,0.0,12.6,215,1.4
2018-04-09 22:00:00,4.0,81,0.0,967.8,1005.0,1005.1,0.0,12.3,210,2.2
2018-04-09 22:10:00,7.2,80,0.0,967.8,1005.0,1005.1,0.0,12.6,216,4.3
2018-04-09 22:20:00,5.8,81,0.0,967.8,1005.0,1005.1,0.0,12.6,245,3.2
2018-04-09 22:30:00,3.2,79,0.0,967.7,1004.8,1005.0,0.0,13.0,291,1.8
2018-04-09 22:40:00,2.2,80,0.0,967.6,1004.7,1004.9,0.0,12.7,288,1.4
2018-04-09 22:50:00,1.4,84,0.0,967.6,1004.8,1004.9,0.0,12.0,255,0.4
2018-04-09 23:00:00,3.2,83,0.0,967.6,1004.8,1004.9,0.0,12.3,190,2.2
2018-04-09 23:10:00,2.2,83,0.0,967.5,1004.7,1004.8,0.0,12.2,144,1.1
2018-04-09 23:20:00,2.5,85,0.0,967.5,1004.7,1004.8,0.0,11.9,130,1.4
2018-04-09 23:30:00,9.7,83,0.0,967.4,1004.6,1004.7,0.0,12.0,110,4.0
2018-04-09 23:40:00,5.8,85,0.0,967.4,1004.6,1004.7,0.0,12.0,99,3.6
2018-04-09 23:50:00,9.7,87,0.0,967.3,1004.5,1004.6,0.0,12.1,93,4.7
2018-04-10 00:00:00,13.7,91,0.0,967.3,1004.6,1004.6,0.0,11.8,85,8.3
2018-04-10 00:10:00,11.9,91,0.0,967.3,1004.6,1004.6,0.0,11.6,87,6.8
2018-04-10 00:20:00,12.6,91,0.0,967.2,1004.5,1004.5,0.0,11.5,94,6.8
2018-04-10 00:30:00,9.4,91,0.0,967.2,1004.5,1004.5,0.0,11.4,104,4.0
2018-04-10 00:40:00,6.5,91,0.0,967.3,1004.6,1004.6,0.0,11.3,99,4.3
2018-04-10 01:00:00,5.8,91,0.0,967.2,1004.5,1004.5,0.0,11.3,106,3.2
2018-04-10 01:10:00,4.7,91,0.0,967.1,1004.4,1004.4,0.0,11.3,116,2.5
2018-04-10 01:20:00,4.0,92,0.0,967.0,1004.3,1004.3,0.0,11.1,117,2.5
2018-04-10 01:30:00,4.7,92,0.0,966.8,1004.2,1004.1,0.0,10.8,108,2.9
2018-04-10 01:40:00,5.4,93,0.0,966.7,1004.1,1004.0,0.0,10.9,114,3.6
2018-04-10 01:40:00,5.4,93,0.0,966.7,1004.1,1004.0,0.0,10.9,114,3.6
2018-04-10 02:00:00,13.0,93,0.0,966.5,1003.9,1003.8,0.0,10.7,86,6.8
2018-04-10 02:10:00,13.3,92,0.0,966.3,1003.7,1003.6,0.0,10.7,89,8.3
2018-04-10 02:10:00,13.3,92,0.0,966.3,1003.7,1003.6,0.0,10.7,89,8.3
2018-04-10 02:20:00,14.0,93,0.0,966.1,1003.5,1003.4,0.0,10.4,90,8.6
2018-04-10 02:40:00,18.0,93,0.0,965.1,1002.5,1002.3,0.0,10.3,81,10.1
2018-04-10 02:50:00,14.8,93,0.0,965.0,1002.4,1002.2,0.0,10.3,87,8.3
2018-04-10 02:50:00,14.8,93,0.0,965.0,1002.4,1002.2,0.0,10.3,87,8.3
2018-04-10 03:00:00,11.5,93,0.0,965.3,1002.7,1002.6,0.0,10.2,119,4.3
2018-04-10 03:10:00,10.1,93,0.0,965.8,1003.2,1003.1,0.0,10.0,222,7.6
